Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.3356440784055976,51.655,1.1177063524723052,60.58,36.7,77.3,60.1,20.07479476928711,6.08451247215271,./models/resnet_01-batch512_best.pth
2,0.8720220908333983,69.3475,1.1572346366941928,61.11,20.0,94.5,68.05,20.20216155052185,6.727764844894409,./models/resnet_01-batch512_best.pth
3,0.6370868237712716,77.76,0.8479188740253448,70.67,40.7,85.8,73.4,19.985277891159058,6.583856105804443,./models/resnet_01-batch512_best.pth
4,0.4751208903668802,83.32,1.078631967306137,66.98,41.5,93.2,68.5,19.670923233032227,6.629868984222412,./models/resnet_01-batch512_best.pth
5,0.33070272377020193,88.4475,0.9675395056605339,71.79,55.3,94.8,71.9,20.030767679214478,6.208326101303101,./models/resnet_01-batch512_best.pth
6,0.24199484854559355,91.4025,1.0179862514138223,71.87,43.1,85.2,73.7,20.206925868988037,6.408429145812988,./models/resnet_01-batch512_best.pth
7,0.19170965603258036,93.23,1.1904110513627528,70.83,37.9,96.5,72.55,19.804251670837402,6.435454607009888,./models/resnet_01-batch512_best.pth
8,0.1398016078562676,95.1125,1.2863139629364013,71.44,44.3,92.4,75.55,19.85479164123535,5.887291193008423,./models/resnet_01-batch512_best.pth
9,0.11947055472226083,95.7675,1.1484107822179794,73.83,51.7,92.6,75.6,19.70403742790222,5.442733526229858,./models/resnet_01-batch512_best.pth
10,0.0924353758934178,96.8625,1.1754368826746942,73.98,59.9,88.7,70.1,19.626150846481323,6.1230692863464355,./models/resnet_01-batch512_best.pth
11,0.07143658444379704,97.5075,1.189282763004303,74.36,58.6,90.7,75.95,19.61220955848694,5.339353084564209,./models/resnet_01-batch512_best.pth
12,0.08032855683866935,97.14,1.2450515002012252,73.62,48.7,91.6,79.7,19.61569595336914,5.818994045257568,./models/resnet_01-batch512_best.pth
13,0.041101777419164966,98.5875,1.2848233476281166,74.42,55.2,90.9,77.95,19.946091651916504,6.200716257095337,./models/resnet_01-batch512_best.pth
14,0.048455610010725784,98.345,1.2719960063695908,75.03,55.8,92.8,76.9,19.853981733322144,6.456026554107666,./models/resnet_01-batch512_best.pth
15,0.030172664766447452,98.9775,1.3470338314771653,74.62,56.3,91.8,73.7,19.8435537815094,5.65229606628418,./models/resnet_01-batch512_best.pth
16,0.05803756716460744,98.0775,1.2963382393121718,73.82,56.2,88.7,76.95,19.9147047996521,6.456387758255005,./models/resnet_01-batch512_best.pth
17,0.06291436142276359,97.8625,1.239865343272686,74.95,61.8,90.8,76.65,19.77720308303833,4.954816818237305,./models/resnet_01-batch512_best.pth
18,0.040496628519289105,98.555,1.1921911239624023,76.34,62.1,89.9,78.05,19.213639497756958,4.156197786331177,./models/resnet_01-batch512_best.pth
19,0.04769727086671923,98.3675,1.3493664771318437,74.14,59.8,94.5,72.0,19.28735589981079,4.874252796173096,./models/resnet_01-batch512_best.pth
20,0.03691281925863291,98.6875,1.200310342013836,76.5,53.9,89.5,76.6,19.34804058074951,4.18734335899353,./models/resnet_01-batch512_best.pth
